time,altitude,latitude,longitude,chlor_a
UTC,m,degrees_north,degrees_east,mg m^-3
2022-12-01T12:00:00Z,0,3.2604115,129.65627,0.15754248
2022-12-01T12:00:00Z,0,3.2604115,129.86461,0.14975987
2022-12-01T12:00:00Z,0,3.2604115,130.07292,0.15627752
2022-12-01T12:00:00Z,0,3.2604115,130.28127,0.16077022
2022-12-01T12:00:00Z,0,3.2604115,130.48961,0.1494449
2022-12-01T12:00:00Z,0,3.2604115,130.69792,0.15579899
2022-12-01T12:00:00Z,0,3.2604115,130.90627,0.17311156
2022-12-01T12:00:00Z,0,3.2604115,131.11461,0.13426147
2022-12-01T12:00:00Z,0,3.2604115,131.32292,0.15428439
2022-12-01T12:00:00Z,0,3.2604115,131.53127,0.13890299
2022-12-01T12:00:00Z,0,3.2604115,131.73961,0.138862
2022-12-01T12:00:00Z,0,3.2604115,131.94792,0.1283495
2022-12-01T12:00:00Z,0,3.2604115,132.15627,0.11592875
2022-12-01T12:00:00Z,0,3.2604115,132.36461,0.116516195
2022-12-01T12:00:00Z,0,3.2604115,132.57292,0.115632124
2022-12-01T12:00:00Z,0,3.2604115,132.78127,0.11778318
2022-12-01T12:00:00Z,0,3.2604115,132.98961,0.105902456
2022-12-01T12:00:00Z,0,3.2604115,133.19792,0.1017229
2022-12-01T12:00:00Z,0,3.2604115,133.40627,0.11534459
2022-12-01T12:00:00Z,0,3.2604115,133.61461,0.1063117
2022-12-01T12:00:00Z,0,3.2604115,133.82292,0.1074602
2022-12-01T12:00:00Z,0,3.2604115,134.03127,0.1208064
2022-12-01T12:00:00Z,0,3.2604115,134.23961,0.11233617
2022-12-01T12:00:00Z,0,3.2604115,134.44792,0.10898841
2022-12-01T12:00:00Z,0,3.2604115,134.65627,0.101646475
2022-12-01T12:00:00Z,0,3.2604115,134.86461,0.106949896
2022-12-01T12:00:00Z,0,3.2604115,135.07292,0.10228046
2022-12-01T12:00:00Z,0,3.2604115,135.28127,0.09748113
2022-12-01T12:00:00Z,0,3.2604115,135.48961,0.090886846
2022-12-01T12:00:00Z,0,3.2604115,135.69792,0.09408988
2022-12-01T12:00:00Z,0,3.2604115,135.90627,0.09593848
2022-12-01T12:00:00Z,0,3.2604115,136.11461,0.092412844
2022-12-01T12:00:00Z,0,3.2604115,136.32292,0.08751996
2022-12-01T12:00:00Z,0,3.2604115,136.53127,0.082485355
2022-12-01T12:00:00Z,0,3.2604115,136.73961,0.089217745
2022-12-01T12:00:00Z,0,3.2604115,136.94792,0.08743182
2022-12-01T12:00:00Z,0,3.2604115,137.15627,0.08261365
2022-12-01T12:00:00Z,0,3.2604115,137.36461,0.083528124
2022-12-01T12:00:00Z,0,3.2604115,137.57292,0.07816029
2022-12-01T12:00:00Z,0,3.2604115,137.78127,0.078619234
2022-12-01T12:00:00Z,0,3.2604115,137.98961,0.076441884
2022-12-01T12:00:00Z,0,3.2604115,138.19792,0.08130238
2022-12-01T12:00:00Z,0,3.2604115,138.40627,0.0816775
2022-12-01T12:00:00Z,0,3.2604115,138.61461,0.08378764
2022-12-01T12:00:00Z,0,3.2604115,138.82292,0.0835176
2022-12-01T12:00:00Z,0,3.2604115,139.03127,0.08510049
2022-12-01T12:00:00Z,0,3.2604115,139.23961,0.085414104
2022-12-01T12:00:00Z,0,3.2604115,139.44792,0.08543404
2022-12-01T12:00:00Z,0,3.2604115,139.65627,0.08976528
